name	phone	email	email_host	website	category	address	city	region	zip	country	google_rank	facebook	instagram	twitter	linkedin	googlestars	googlereviewscount	yelpstars	yelpreviewscount	facebookstars	facebookreviewscount	facebookpixel	googlepixel	criteopixel	seo_schema	googleanalytics	linkedinanalytics	uses_wordpress	mobilefriendly	uses_shopify	domain_registration	domain_expiration	domain_registrar	domain_nameserver	instagram_name	instagram_is_verified	instagram_is_business_account	instagram_media_count	instagram_highlight_reel_count	instagram_followers	instagram_following	instagram_category	instagram_average_likes	instagram_average_comments	ads_yelp	ads_facebook	ads_instagram	ads_messenger	ads_adwords	g_maps_claimed	g_maps	search_keyword	search_city
name,phone,email,email_host,website,category,address,city,region,zip,country,google_rank,facebook,instagram,twitter,linkedin,googlestars,googlereviewscount,yelpstars,yelpreviewscount,facebookstars,facebookreviewscount,facebookpixel,googlepixel,criteopixel,seo_schema,googleanalytics,linkedinanalytics,uses_wordpress,mobilefriendly,uses_shopify,domain_registration,domain_expiration,domain_registrar,domain_nameserver,instagram_name,instagram_is_verified,instagram_is_business_account,instagram_media_count,instagram_highlight_reel_count,instagram_followers,instagram_following,instagram_category,instagram_average_likes,instagram_average_comments,ads_yelp,ads_facebook,ads_instagram,ads_messenger,ads_adwords,g_maps_claimed,g_maps,search_keyword,search_city
Manny Tamayo Photography,61425051246,manny@mannytamayo.com,national1investment.ca,http://www.mannytamayo.com/,Photographer,72 Brown St East Perth WA 6004,PERTH EAST,Western Australia,6004,AU,,,https://www.instagram.com/manny_tamayo,,,,,,,,,n,y,n,n,n,n,n,y,n,2011-04-03,2023-04-03,GoDaddy.com,hostgator.com,M A N N Y  T A M A Y O,,1,43,8,1677,143,Creators & Celebrities,35,2,,,,,,"https://maps.google.com/maps/place/Manny+Tamayo+Photography/@-31.9505924,115.8762938,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x9996A7788BABC135!8m2!3d-31.9505924!4d115.8762938",claimed,Photographers,Perth
Good Life Portraits,61864447888,bookings@goodlifeportraits.com.au,outlook.com,http://goodlifeportraits.com.au/,Photography studio,17 Brewer St,Perth,Western Australia,6000,AU,,,https://www.instagram.com/reel,,,4.7,184,,,,,y,y,n,y,y,n,y,y,n,,,,,Reel Travel Magazine,,1,,1,3599650,112,,95355,437,,,,,,https://g.page/goodlifeportraits,claimed,Photographers,Perth
Ammon Creative Wedding & Commercial Photography,61433225114,hello@ammoncreative.com,google.com,http://www.ammoncreative.com/,Photographer,6/2 Fisher St,Perth,Western Australia,6054,AU,,,https://www.instagram.com/ammoncreative,https://www.twitter.com/ammoncreative,,4.9,33,,,,,y,y,n,y,y,n,n,y,n,2017-01-08,2026-01-08,GoDaddy.com,domaincontrol.com,Ammon Creative | Wedding & Commercial Photographers,,1,280,2,1649,1805,Creators & Celebrities,29,2,,,,,,https://g.page/ammoncreative,claimed,Photographers,Perth
Stef King Photographer,61409644291,stef@stefkingphotography.com,google.com,http://www.stefking.com.au/,Commercial photographer,Perth WA 6000,,,6000,AU,,,https://www.instagram.com/stefkingphoto,,https://www.linkedin.com/in/stef-king-383a2262,5,4,,,,,n,n,n,n,n,n,n,y,n,,,,,STEF KING PHOTOGRAPHER,,,472,7,5805,1190,,66,5,,,,,,https://g.page/stefkingphoto,claimed,Photographers,Perth
Perth Wedding Photographer,61451465365,hummercitylimousines@gmail.com,google.com,http://www.amyskinnerphotography.com/,Wedding photographer,19 Natica Pl,Joondalup,Western Australia,6027,AU,84,,,,,5,6,,,,,n,y,n,y,y,n,n,y,n,2015-02-05,2024-02-05,Tucows Domains Inc.,nsone.net,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/Perth+Wedding+Photographer/@-31.779034,115.74767299999999,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x53E1764B8F3A80B!8m2!3d-31.779034!4d115.74767299999999",claimed,Photographers,Perth
Luminance Photography,61,brooke@luminancephotography.com.au,email-hosting.net.au,https://www.luminancephotography.com.au/,Photographer,31A Cobden St Bayswater WA 6053,BAYSWATER,Western Australia,6053,AU,,,https://www.instagram.com/luminancephotography_by_brooke,,,5,10,,,,,n,y,n,n,y,n,n,y,n,,,,,Brooke Hutson,,,50,4,225,416,,19,2,,,,,,"https://maps.google.com/maps/place/Luminance+Photography/@-31.9218259,115.92096409999998,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xAD10B97258D3F2B5!8m2!3d-31.9218259!4d115.92096409999998",claimed,Photographers,Perth
Corporate Portraits Perth,61,ruthflores@live.com.au,outlook.com,http://www.corporateportraitsperth.com.au/,Photographer,Northbridge WA 6003,Northbridge,Western Australia,6003,AU,,,https://www.instagram.com/corporateportraitsperth,,https://www.linkedin.com/in/itsruthflores,4.8,12,,,,,n,n,n,y,y,n,y,y,n,,,,,Corporate Photography,,1,189,4,181,100,Home Services,7,,,,,,,https://g.page/corporate-portraits-perth,claimed,Photographers,Perth
Sweet Dreams Photography,61,hello@sweetdreamsphotography.com.au,outlook.com,https://www.sweetdreamsphotography.com.au/,Photographer,23 Windemere Cres Nollamara WA 6061,Nollamara,Western Australia,6061,AU,,,https://www.instagram.com/sweetdreamsphotographyau,,https://www.linkedin.com/company/sweet-dreams-photography,4.8,102,,,,,n,y,n,y,y,n,y,y,n,,,,,Sweet Dreams Photography,,1,1466,,1362,,Creators & Celebrities,5,2,,,,,,"https://maps.google.com/maps/place/Sweet+Dreams+Photography/@-31.8891186,115.85242520000001,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xFEFCE4561FC4762B!8m2!3d-31.8891186!4d115.85242520000001",claimed,Photographers,Perth
Mark B Images - Commercial Photographer-Perth Western Australia,61450151781,info@markbimages.com,google.com,http://www.markbimages.com.au/,Photographer,U 8/51 Riversdale Rd Rivervale WA 6103,,,6103,AU,,,,,https://www.linkedin.com/in/mark-brierley-photography,5,4,,,,,y,n,n,y,n,n,n,y,n,,,,,,,,,,,,,,,,,,,,https://g.page/mark-b-images,claimed,Photographers,Perth
Houndstooth Studio,61413174069,social@cameraelectronic.com.au,appriver.com,http://www.houndstoothstudio.com.au/,Portrait studio,6/795 Beaufort St Mount Lawley WA 6050,Perth,Western Australia,6050,AU,,https://www.facebook.com/cameraelectronic.aus,,https://www.twitter.com/alexcearns,,5,50,,,4.8,76,n,n,n,y,y,n,y,y,n,,,,,,,,,,,,,,,,,1,1,,"https://maps.google.com/maps/place/Houndstooth+Studio/@-31.9255621,115.8802164,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x6132E434977C6122!8m2!3d-31.9255621!4d115.8802164",claimed,Photographers,Perth
Tyler Brown Photography,,,,http://tylerbrownphotography.com.au/,Wedding photographer,MAISON,Perth,Western Australia,6005,AU,,,https://www.instagram.com/tylerbrownphotography,,,5,5,,,,,n,n,n,y,y,n,y,y,n,,,,,Tyler Brown,,1,1164,24,8018,1734,Creators & Celebrities,68,8,,,,,,"https://maps.google.com/maps/place/Tyler+Brown+Photography/@-31.939964600000003,115.8460013,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x2A3A1920A9DDD5CC!8m2!3d-31.939964600000003!4d115.8460013",claimed,Photographers,Perth
Erica Serena Photographer,61419915651,info@ericaserena.com,ha-node.net,http://www.ericaserena.com/,Photographer,298a/300a Hay St,Perth,Western Australia,6008,AU,,,https://www.instagram.com/erica_serena_photographer,,https://www.linkedin.com/in/erica-serena-34b56714,5,5,,,,,y,n,n,y,n,n,y,y,n,2002-04-10,2024-04-10,Webcentral Group Limited dba Melbourne IT,crucial.com.au,,,1,2348,16,4995,916,Creators & Celebrities,51,4,,,,,,https://g.page/EricaSerenaPhotographer,claimed,Photographers,Perth
A-Z Photography,61428480324,info@a-zphotography.net,au.ds.network,http://www.a-zphotography.net.au/,Portrait studio,14 Goyder Pl,Perth,Western Australia,6150,AU,65,,https://www.instagram.com/azphotographyperth,,,4.9,44,,,,,n,n,n,y,n,n,n,y,n,,,,,A-Z Photography,,1,45,4,434,81,Creators & Celebrities,16,1,,,,,,https://g.page/azphotographyperth,claimed,Photographers,Perth
KS PHOTOGRAPHY,61434704701,contact@ksphotography.com.au,presshost.net.au,https://www.ksphotography.com.au/,Photographer,37B Norman St Innaloo WA 6018,,,6018,AU,,,https://www.instagram.com/ksphotographyperth,,,5,29,,,,,n,y,n,y,y,n,y,y,n,,,,,"Perth Newborn, Family & Kids",,1,673,6,5494,995,Creators & Celebrities,23,1,,,,,,https://g.page/KSPhotographyPerth,claimed,Photographers,Perth
Lilypad Photography,61,hello@lilypadphotography.com.au,google.com,https://www.lilypadphotography.com.au/,Portrait studio,Unit 4/9 Hayden Ct Myaree WA 6154,Melville,Western Australia,6154,AU,,,https://www.instagram.com/lilypadphotographyau,,,5,56,,,,,y,n,n,y,y,n,y,y,n,,,,,Perth Family Photographer,,1,1185,7,874,106,Creators & Celebrities,7,1,,,,,,https://g.page/lilypadphotographyau,claimed,Photographers,Perth
Auspano,61423888356,michael@aeroture.com.au,google.com,http://www.aeroture.com.au/,Photographer,22/208 Adelaide Terrace Perth WA 6004,,,6004,AU,,,https://www.instagram.com/aeroture_aus,https://www.twitter.com/aeroture,https://www.linkedin.com/company/aeroture,5,9,,,,,n,n,n,y,y,n,n,y,y,,,,,Michael Haluwana,1,1,1597,11,115698,200,Food & Personal Goods,373,20,,,,,,"https://maps.google.com/maps/place/Auspano/@-31.9584317,115.8689505,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xB4C86D12E9797827!8m2!3d-31.9584317!4d115.8689505",claimed,Photographers,Perth
One One Three Design & Photography,61892275804,peter@oneonethree.com.au,google.com,http://www.oneonethree.com.au/,Photographer,2/256 Fitzgerald St Perth WA 6000,Perth,Western Australia,6000,AU,,,,,https://www.linkedin.com/company/one-one-three,,,,,,,n,n,n,n,n,n,n,y,n,,,,,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/One+One+Three+Design+&+Photography/@-31.938769599999997,115.8571877,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xB983153925B4B6D!8m2!3d-31.938769599999997!4d115.8571877",unclaimed,Photographers,Perth
Sean Mccoy Photography,61423505938,sean@seanmccoy.com.au,micron21.com,http://seanmccoy.com.au/,Photographer,1109 Hay St West Perth WA 6005,Perth,Western Australia,1109,AU,,,,,,,,,,,,n,y,n,y,y,n,n,y,n,,,,,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/Sean+Mccoy+Photography/@-31.950287399999997,115.8459268,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x9010FEB99F637038!8m2!3d-31.950287399999997!4d115.8459268",unclaimed,Photographers,Perth
Mel Cieslik Photography,61,mel@melcieslik.com.au,google.com,http://www.melcieslik.com.au/,Photographer,2B/5 Boag Rd Morley WA 6062,Dianella,Western Australia,6062,AU,,,https://www.instagram.com/reel,,,4.9,61,,,5,56,y,n,n,n,y,n,y,y,n,,,,,Reel Travel Magazine,,1,,1,3599650,112,,95355,437,,,1,,,"https://maps.google.com/maps/place/Mel+Cieslik+Photography/@-31.898713800000003,115.89297800000001,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x862695C6E26D8C0!8m2!3d-31.898713800000003!4d115.89297800000001",claimed,Photographers,Perth
David Biesse Photography,61466486064,hello@davidbiesse.com.au,google.com,https://davidbiesse.com.au/,Photography studio,1445 Coulston Rd,Perth,Western Australia,1445,AU,,,https://www.instagram.com/david.biesse,,,5,19,,,,,n,y,n,y,y,n,y,y,n,,,,,David Biesse Photography,,1,405,,1734,817,Creators & Celebrities,30,1,,,,,1,https://g.page/davidbiesse,claimed,Photographers,Perth
Judith Broadway Photography,61431934590,intrepiddroneservices@gmail.com,google.com,http://www.intrepiddroneservices.com/,Photography studio,102 Carr St West Perth WA 6005,,,6005,AU,,https://www.facebook.com/intrepiddrone,,,https://www.linkedin.com/company/18177433,,,,,,,n,y,n,n,n,n,n,y,n,2017-07-17,2023-07-17,,,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/Judith+Broadway+Photography/@-31.9386182,115.8496493,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x5505BEED5748729A!8m2!3d-31.9386182!4d115.8496493",claimed,Photographers,Perth
10studio,61408540890,info@shadowcastimages.com.au,planetdomain.com,http://www.shadowcastimages.com.au/,Photography service,10-14 Pier St Perth WA 6000,,,6000,AU,,,https://www.instagram.com/shadowcast_images,,,,,,,,,n,n,n,y,n,n,n,y,n,,,,,Morgan,,1,334,1,238,48,Professional Services,2,,,,,,,"https://maps.google.com/maps/place/10studio/@-31.9557695,115.86227799999999,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x3466F28A6D4A6763!8m2!3d-31.9557695!4d115.86227799999999",claimed,Photographers,Perth
Perth Photography,61405278700,bookings@perth-photography.com.au,self_hosted,http://perth-photography.com.au/,Photography service,14 Dugdale St Warwick WA 6024,Warwick,Western Australia,6024,AU,13,,,,,,,,,,,n,n,n,y,y,n,y,y,n,,,,,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/Perth+Photography/@-31.842949999999995,115.80881999999998,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x5A25A8D0804353FE!8m2!3d-31.842949999999995!4d115.80881999999998",claimed,Photographers,Perth
Vivid Media - Wedding Photo Booth Hire & Event Photographer Perth,61403252417,info@vividm.com.au,au.ds.network,http://vividm.com.au/,Media company,Unit 5/85 Forrest St,Perth,Western Australia,6011,AU,,,https://www.instagram.com/vividmediawa,https://www.twitter.com/vividmediawa,,4.9,8,,,,,n,n,n,y,n,n,y,y,n,,,,,Vivid Media,,,673,1,551,529,,16,3,,,,,,"https://maps.google.com/maps/place/Vivid+Media+-+Wedding+Photo+Booth+Hire+&+Event+Photographer+Perth/@-31.996453000000002,115.76173500000002,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xC6968BA74FAD7754!8m2!3d-31.996453000000002!4d115.76173500000002",claimed,Photographers,Perth
James Simmons Photography PTY LTD,61438587175,info@jamessimmonsphotography.com.au,google.com,https://www.jamessimmonsphotography.com.au/,Wedding photographer,128A Burswood Rd,Perth,Western Australia,6100,AU,,,https://www.instagram.com/jamessimmonsphotography,https://www.twitter.com/jimmons81,,5,19,,,,,n,y,n,y,y,n,y,y,n,,,,,James Simmons,,1,992,12,17508,1431,Creators & Celebrities,155,7,,,,,,"https://maps.google.com/maps/place/James+Simmons+Photography+PTY+LTD/@-31.966336,115.89673700000002,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xB193ACC5C8EEFC7F!8m2!3d-31.966336!4d115.89673700000002",claimed,Photographers,Perth
BizImage Commercial Photography Perth,61420528911,info@bizimage.com.au,google.com,http://www.bizimage.com.au/,Photographer,4 Sonia St,Perth,Western Australia,6019,AU,,,,,,5,2,,,,,n,n,n,y,y,n,y,y,n,,,,,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/BizImage+Commercial+Photography+Perth/@-31.9044983,115.77110770000002,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x58B4A7B77E156203!8m2!3d-31.9044983!4d115.77110770000002",claimed,Photographers,Perth
Dennis Tan Creative,61401358277,contact@dennistancreative.com.au,google.com,http://dennistancreative.com.au/,Wedding photographer,Carr Pl,Perth,Western Australia,6007,AU,,,https://www.instagram.com/dennistancreative,https://www.twitter.com/dennistancreative,https://www.linkedin.com/company/dennistancreative,5,71,,,,,n,y,n,y,y,n,y,y,n,,,,,Dennis Tan Creative,,1,458,9,1437,1594,Creators & Celebrities,23,2,,,,,,https://g.page/dennistancreativephotographer,claimed,Photographers,Perth
Hilary Adamson Photography,61,hilary@hilaryadamsonphotography.com.au,google.com,http://www.hilaryadamsonphotography.com.au/,Portrait studio,16 Messina Ave Stirling WA 6021,,,6021,AU,97,,https://www.instagram.com/reel,,,4.7,49,,,,,y,y,n,y,y,n,y,y,n,,,,,Reel Travel Magazine,,1,,1,3599650,112,,95355,437,,,,,,"https://maps.google.com/maps/place/Hilary+Adamson+Photography/@-31.8953636,115.81578560000001,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xE7CD00420288BEAF!8m2!3d-31.8953636!4d115.81578560000001",claimed,Photographers,Perth
Jorgensen Albums,61893283778,production@jorgensenalbums.com,google.com,http://www.jorgensenalbums.com/,Photography shop,Fitzgerald Photo Imaging,Perth,Western Australia,6006,AU,,,https://www.instagram.com/jorgensenalbums,,,,,,,,,n,n,n,y,n,n,n,y,y,2002-12-12,2024-12-12,Key-Systems GmbH,csppl.net,Jorgensen Albums,,1,252,1,1046,130,Home Services,18,1,,,,,,"https://maps.google.com/maps/place/Jorgensen+Albums/@-31.934603199999994,115.8591075,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xA28CA7E88CCDEA1C!8m2!3d-31.934603199999994!4d115.8591075",claimed,Photographers,Perth
Advanced Aerial Imaging,61419415093,hello@kittyloveslove.com,google.com,http://kittyloveslove.com/,Aerial photographer,St Georges Terrace Perth WA 6000,,,6000,AU,,,https://www.instagram.com/kittyloveslove,,,5,1,,,,,n,n,n,n,n,n,y,y,n,2019-10-18,2023-10-18,Google LLC,googledomains.com,Kitty Loves Love Photography,,1,246,7,2270,686,Creators & Celebrities,131,8,,,,,,"https://maps.google.com/maps/place/Advanced+Aerial+Imaging/@-31.955081699999997,115.8572696,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x63CA0240599B43C5!8m2!3d-31.955081699999997!4d115.8572696",unclaimed,Photographers,Perth
Samantha May Photography,61412703327,info@samanthamay.com.au,serverquality.com,https://www.samanthamay.com.au/,Photographer,Unit 1a/24 Yampi Way Willetton WA 6155,,,6155,AU,,,https://www.instagram.com/samanthamayphotography,,https://www.linkedin.com/company/samantha-may-photography,5,19,,,,,y,y,n,y,y,n,y,y,n,,,,,Jodie Craig,,1,1056,10,468,143,Creators & Celebrities,11,2,,,,,,https://g.page/SamanthaMayPhotography,claimed,Photographers,Perth
Piotrek Ziolkowski Photographer,61405608848,piotrek@piotrekziolkowski.com,rackspace.com,http://piotrekziolkowski.com/,Wedding photographer,10/32 Henry St,Fremantle,Western Australia,6160,AU,,,,,,5,46,,,,,n,y,n,y,y,n,n,y,n,2012-09-23,2023-09-23,NameCheap,registrar-servers.com,,,,,,,,,,,,,,,,https://g.page/PiotrekZiolkowskiPhotography,claimed,Photographers,Perth
Fridays Studio,61419420435,contact@fridaysstudio.com.au,google.com,http://www.fridaysstudio.com.au/,Photography studio,13 Old Aberdeen Pl,Perth,Western Australia,6005,AU,,,,,,4.5,52,,,,,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/Fridays+Studio/@-31.9419053,115.8483871,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x312AE83FA742BC98!8m2!3d-31.9419053!4d115.8483871",claimed,Photographers,Perth
3P Photography,61925062440,fiona@3p.net.au,webinabox.net.au,http://www.3p.net.au/,Photographer,U7/30 Enterprise Cres Malaga WA 6090,,,6090,AU,,,,,,4.3,30,,,,,n,n,n,y,n,n,y,y,n,,,,,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/3P+Photography/@-31.8480433,115.88120669999999,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x34D10A88921069EE!8m2!3d-31.8480433!4d115.88120669999999",claimed,Photographers,Perth
Jasmine Skye Photography,61419773916,info@jasmineskyephotography.com.au,ha-node.net,http://www.jasmineskyephotography.com.au/,Photographer,4 Dion Pl,Perth,Western Australia,6163,AU,48,,https://www.instagram.com/jasmineskyephotography,,,5,53,,,,,n,n,n,y,y,n,y,y,n,,,,,Jaz | Perth Underwater Photographer | Jasmine Skye Photography,,1,1430,13,2438,2002,Creators & Celebrities,68,10,,,,,,https://g.page/jasmineskyephotography,claimed,Photographers,Perth
Marnix Photography,61428938997,robynapaterson@gmail.com,google.com,https://www.marnixphotography.com.au/,Wedding photographer,21/19 Malibu Rd,Rockingham,Western Australia,6169,AU,82,,https://www.instagram.com/marnix_photography,,https://www.linkedin.com/company/medecins-du-monde-japon,5,15,,,,,n,n,n,y,y,n,y,y,n,,,,,MarnixPhotography,,1,1775,4,614,1846,Creators & Celebrities,8,,,,,,,"https://maps.google.com/maps/place/Marnix+Photography/@-32.308833,115.73318560000001,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x40689411FD6BD790!8m2!3d-32.308833!4d115.73318560000001",claimed,Photographers,Perth
Premier Studio,61480070660,weedezign@gmail.com,google.com,http://www.premierstudio.com.au/,Photographer,37 Myall Pl Banjup WA 6164,,,6164,AU,94,,https://www.instagram.com/premierstudio,https://www.twitter.com/premierstudio,https://www.linkedin.com/company/premier-studio,4.8,183,,,,,n,y,n,y,y,n,n,y,n,,,,,Perth Family Photographers,,1,515,4,1882,1110,Creators & Celebrities,6,1,,,,,,https://g.page/premierstudio,claimed,Photographers,Perth
Kevin McGinn Photographer,61430145002,kevin@kevinmcginn.com.au,server-cpanel.com,http://www.kevinmcginn.com.au/,Wedding photographer,37 Westra Way,Joondalup,Western Australia,6027,AU,,https://www.facebook.com/kevinmcginnphotography,https://www.instagram.com/kevinmcginnphotographer,,,5,31,,,5,170,n,n,n,y,n,n,n,y,n,,,,,Perth Wedding Photographer,,1,466,,1551,1136,Creators & Celebrities,15,2,,,,,,https://g.page/KevinMcGinnPhotography,claimed,Photographers,Perth
Urban Light Films,61400123488,derek@urbanlight.com.au,solarwindsmsp.com,http://www.urbanlight.com.au/,Wedding photographer,Perth + destination weddings,Perth,Western Australia,6000,AU,,,,,,3.5,2,,,,,n,n,n,n,n,n,n,y,n,,,,,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/Urban+Light+Films/@-31.953136,115.87891799999998,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xFCF9F318D43F9BFE!8m2!3d-31.953136!4d115.87891799999998",unclaimed,Photographers,Perth
Simone Addison Photography,61438923836,info@simoneaddisonphotography.com.au,siteportal.com.au,https://www.simoneaddisonphotography.com.au/,Photographer,6 Ephrussi Way,Joondalup,Western Australia,6065,AU,24,,https://www.instagram.com/simone_creative,,https://www.linkedin.com/company/simone-addison-photography,5,25,,,,,y,y,n,y,y,n,y,y,n,,,,,Simone Addison Photography,,1,1077,,2435,1831,Creators & Celebrities,18,2,,,,,,"https://maps.google.com/maps/place/Simone+Addison+Photography/@-31.8039841,115.8677559,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x2B51428E4F433452!8m2!3d-31.8039841!4d115.8677559",claimed,Photographers,Perth
Fisher Photography,61,geoff@fisherphotography.com.au,google.com,http://www.fisherphotography.com.au/,Photographer,22 Swan Rd Attadale WA 6156,Swanbourne,Western Australia,6156,AU,86,,https://www.instagram.com/fisher_photography_perth,,,4.9,36,,,,,n,y,n,y,y,n,y,y,n,,,,,Fisher Photography Perth,,1,38,1,232,175,Creators & Celebrities,12,1,,,,,,https://g.page/fisher-photography-perth,claimed,Photographers,Perth
Jessica Lockhart Photography,61,,,https://jessicalockhartphotography.com.au/,Photographer,Carine WA 6020,,,6020,AU,6,,https://www.instagram.com/jessicalockhartphotography,,,5,17,,,,,n,y,n,y,y,n,y,y,n,,,,,Perth Family Photographer,,1,,4,1081,548,,8,1,,,,,,https://g.page/jessicalockhartphotography,claimed,Photographers,Perth
Johannes - Fine Art Photography,61424978424,jr@johannes.com.au,hostpapa.com,http://johannes.com.au/,Photography class,68 Shearn Cres Doubleview WA 6018,,,6018,AU,,,https://www.instagram.com/johannesreinhart,,,5,7,,,,,n,n,n,y,n,n,y,y,n,,,,,Johannes Reinhart,,,258,,1636,569,,25,1,,,,,,https://g.page/Johannes-Fine-Art-Photography,claimed,Photographers,Perth
Freedom Photography,61,mark@freedomphotography.com.au,outlook.com,http://www.freedomphotography.com.au/,Photography studio,2/9 Sainsbury Rd OConnor WA 6163,,,6163,AU,,,,,,4,69,,,,,y,n,n,y,y,n,y,y,n,,,,,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/Freedom+Photography/@-32.0550595,115.7889099,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x9071FD6244179D2E!8m2!3d-32.0550595!4d115.7889099",claimed,Photographers,Perth
Channon Williamson Photography,61,channon@channonwilliamson.com.au,outlook.com,https://channonwilliamson.com.au/,Photographer,30 Flora Terrace Lesmurdie WA 6076,,,6076,AU,,,https://www.instagram.com/channon_williamson_photography,,,5,45,,,,,n,n,n,y,n,n,y,y,n,,,,,Channon Williamson | Perth Photographer,,1,825,1,1676,451,Creators & Celebrities,18,2,,,,,,https://g.page/PerthNewbornPhotograher,claimed,Photographers,Perth
Photography Project,61,matt@photographyproject.com.au,google.com,http://www.photographyproject.com.au/,Photographer,Unit 3/110 Discovery Dr Bibra Lake WA 6163,East Fremantle,Western Australia,6163,AU,,,,,https://www.linkedin.com/company/photography-project,5,9,,,,,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,"https://maps.google.com/maps/place/Photography+Project/@-32.106656099999995,115.81009549999997,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0xFEFD93C56D8BEE34!8m2!3d-32.106656099999995!4d115.81009549999997",claimed,Photographers,Perth
